store,week,category,subcategory,unit,consumption,waste,consumption_with_waste
"Qargo Coffee Grand Prairie, TX",2026-04-13/2026-04-19,Plastic goods,sleeve,sleeve,267.0,0.0,267.0
"Qargo Coffee Grand Prairie, TX",2026-04-13/2026-04-19,Plastic goods,straw,straw,323.0,0.0,323.0
"Qargo Coffee Grand Prairie, TX",2026-04-20/2026-04-26,Plastic goods,cup_12oz,cup,41.0,0.0,41.0
"Qargo Coffee Grand Prairie, TX",2026-04-20/2026-04-26,Plastic goods,cup_16oz,cup,321.0,0.0,321.0
"Qargo Coffee Grand Prairie, TX",2026-04-20/2026-04-26,Plastic goods,cup_20oz,cup,278.0,0.0,278.0
"Qargo Coffee Grand Prairie, TX",2026-04-20/2026-04-26,Plastic goods,cup_24oz,cup,74.0,0.0,74.0
"Qargo Coffee Grand Prairie, TX",2026-04-20/2026-04-26,Plastic goods,lid,lid,714.0,0.0,714.0
"Qargo Coffee Grand Prairie, TX",2026-04-20/2026-04-26,Plastic goods,napkin,napkin,681.0,0.0,681.0
"Qargo Coffee Grand Prairie, TX",2026-04-20/2026-04-26,Plastic goods,sleeve,sleeve,290.0,0.0,290.0
"Qargo Coffee Grand Prairie, TX",2026-04-20/2026-04-26,Plastic goods,straw,straw,375.0,0.0,375.0
"Qargo Coffee Grand Prairie, TX",2026-04-27/2026-05-03,Plastic goods,cup_12oz,cup,37.0,0.0,37.0
"Qargo Coffee Grand Prairie, TX",2026-04-27/2026-05-03,Plastic goods,cup_16oz,cup,287.0,0.0,287.0
"Qargo Coffee Grand Prairie, TX",2026-04-27/2026-05-03,Plastic goods,cup_20oz,cup,295.0,0.0,295.0
"Qargo Coffee Grand Prairie, TX",2026-04-27/2026-05-03,Plastic goods,cup_24oz,cup,61.0,0.0,61.0
"Qargo Coffee Grand Prairie, TX",2026-04-27/2026-05-03,Plastic goods,lid,lid,680.0,0.0,680.0
"Qargo Coffee Grand Prairie, TX",2026-04-27/2026-05-03,Plastic goods,napkin,napkin,651.0,0.0,651.0
"Qargo Coffee Grand Prairie, TX",2026-04-27/2026-05-03,Plastic goods,sleeve,sleeve,308.0,0.0,308.0
"Qargo Coffee Grand Prairie, TX",2026-04-27/2026-05-03,Plastic goods,straw,straw,321.0,0.0,321.0
"Qargo Coffee Grand Prairie, TX",2026-05-04/2026-05-10,Plastic goods,cup_12oz,cup,44.0,0.0,44.0
"Qargo Coffee Grand Prairie, TX",2026-05-04/2026-05-10,Plastic goods,cup_16oz,cup,278.0,0.0,278.0
"Qargo Coffee Grand Prairie, TX",2026-05-04/2026-05-10,Plastic goods,cup_20oz,cup,245.0,0.0,245.0
"Qargo Coffee Grand Prairie, TX",2026-05-04/2026-05-10,Plastic goods,cup_24oz,cup,77.0,0.0,77.0
"Qargo Coffee Grand Prairie, TX",2026-05-04/2026-05-10,Plastic goods,lid,lid,644.0,0.0,644.0
"Qargo Coffee Grand Prairie, TX",2026-05-04/2026-05-10,Plastic goods,napkin,napkin,598.0,0.0,598.0
"Qargo Coffee Grand Prairie, TX",2026-05-04/2026-05-10,Plastic goods,sleeve,sleeve,264.0,0.0,264.0
"Qargo Coffee Grand Prairie, TX",2026-05-04/2026-05-10,Plastic goods,straw,straw,326.0,0.0,326.0
"Qargo Coffee Grand Prairie, TX",2026-05-11/2026-05-17,Plastic goods,cup_12oz,cup,17.0,0.0,17.0
"Qargo Coffee Grand Prairie, TX",2026-05-11/2026-05-17,Plastic goods,cup_16oz,cup,118.0,0.0,118.0
"Qargo Coffee Grand Prairie, TX",2026-05-11/2026-05-17,Plastic goods,cup_20oz,cup,86.0,0.0,86.0
"Qargo Coffee Grand Prairie, TX",2026-05-11/2026-05-17,Plastic goods,cup_24oz,cup,43.0,0.0,43.0
"Qargo Coffee Grand Prairie, TX",2026-05-11/2026-05-17,Plastic goods,lid,lid,264.0,0.0,264.0
"Qargo Coffee Grand Prairie, TX",2026-05-11/2026-05-17,Plastic goods,napkin,napkin,253.0,0.0,253.0
"Qargo Coffee Grand Prairie, TX",2026-05-11/2026-05-17,Plastic goods,sleeve,sleeve,104.0,0.0,104.0
"Qargo Coffee Grand Prairie, TX",2026-05-11/2026-05-17,Plastic goods,straw,straw,141.0,0.0,141.0
"Qargo Coffee Las Vegas, NV",2026-02-02/2026-02-08,Plastic goods,cup_12oz,cup,1.0,0.0,1.0
"Qargo Coffee Las Vegas, NV",2026-02-02/2026-02-08,Plastic goods,cup_16oz,cup,1.0,0.0,1.0
"Qargo Coffee Las Vegas, NV",2026-02-02/2026-02-08,Plastic goods,cup_20oz,cup,2.0,0.0,2.0
"Qargo Coffee Las Vegas, NV",2026-02-02/2026-02-08,Plastic goods,lid,lid,4.0,0.0,4.0
"Qargo Coffee Las Vegas, NV",2026-02-02/2026-02-08,Plastic goods,napkin,napkin,4.0,0.0,4.0
"Qargo Coffee Las Vegas, NV",2026-02-02/2026-02-08,Plastic goods,sleeve,sleeve,3.0,0.0,3.0
"Qargo Coffee Las Vegas, NV",2026-02-02/2026-02-08,Plastic goods,straw,straw,1.0,0.0,1.0
"Qargo Coffee Las Vegas, NV",2026-03-02/2026-03-08,Plastic goods,cup_16oz,cup,1.0,0.0,1.0
"Qargo Coffee Las Vegas, NV",2026-03-02/2026-03-08,Plastic goods,cup_20oz,cup,10.0,0.0,10.0
"Qargo Coffee Las Vegas, NV",2026-03-02/2026-03-08,Plastic goods,lid,lid,11.0,0.0,11.0
"Qargo Coffee Las Vegas, NV",2026-03-02/2026-03-08,Plastic goods,napkin,napkin,11.0,0.0,11.0
"Qargo Coffee Las Vegas, NV",2026-03-02/2026-03-08,Plastic goods,sleeve,sleeve,11.0,0.0,11.0
"Qargo Coffee Las Vegas, NV",2026-03-09/2026-03-15,Plastic goods,cup_12oz,cup,14.0,0.0,14.0
"Qargo Coffee Las Vegas, NV",2026-03-09/2026-03-15,Plastic goods,cup_16oz,cup,153.0,0.0,153.0
"Qargo Coffee Las Vegas, NV",2026-03-09/2026-03-15,Plastic goods,cup_20oz,cup,98.0,0.0,98.0
"Qargo Coffee Las Vegas, NV",2026-03-09/2026-03-15,Plastic goods,cup_24oz,cup,40.0,0.0,40.0
"Qargo Coffee Las Vegas, NV",2026-03-09/2026-03-15,Plastic goods,lid,lid,305.0,0.0,305.0
"Qargo Coffee Las Vegas, NV",2026-03-09/2026-03-15,Plastic goods,napkin,napkin,273.0,0.0,273.0
"Qargo Coffee Las Vegas, NV",2026-03-09/2026-03-15,Plastic goods,sleeve,sleeve,104.0,0.0,104.0
"Qargo Coffee Las Vegas, NV",2026-03-09/2026-03-15,Plastic goods,straw,straw,161.0,0.0,161.0
"Qargo Coffee Las Vegas, NV",2026-03-16/2026-03-22,Plastic goods,cup_12oz,cup,28.0,0.0,28.0
"Qargo Coffee Las Vegas, NV",2026-03-16/2026-03-22,Plastic goods,cup_16oz,cup,249.0,0.0,249.0
"Qargo Coffee Las Vegas, NV",2026-03-16/2026-03-22,Plastic goods,cup_20oz,cup,98.0,0.0,98.0
"Qargo Coffee Las Vegas, NV",2026-03-16/2026-03-22,Plastic goods,cup_24oz,cup,123.0,0.0,123.0
"Qargo Coffee Las Vegas, NV",2026-03-16/2026-03-22,Plastic goods,lid,lid,498.0,0.0,498.0
"Qargo Coffee Las Vegas, NV",2026-03-16/2026-03-22,Plastic goods,napkin,napkin,463.0,0.0,463.0
"Qargo Coffee Las Vegas, NV",2026-03-16/2026-03-22,Plastic goods,sleeve,sleeve,146.0,0.0,146.0
"Qargo Coffee Las Vegas, NV",2026-03-16/2026-03-22,Plastic goods,straw,straw,299.0,0.0,299.0
"Qargo Coffee Las Vegas, NV",2026-03-23/2026-03-29,Plastic goods,cup_12oz,cup,63.0,0.0,63.0
"Qargo Coffee Las Vegas, NV",2026-03-23/2026-03-29,Plastic goods,cup_16oz,cup,220.0,0.0,220.0
"Qargo Coffee Las Vegas, NV",2026-03-23/2026-03-29,Plastic goods,cup_20oz,cup,219.0,0.0,219.0
"Qargo Coffee Las Vegas, NV",2026-03-23/2026-03-29,Plastic goods,cup_24oz,cup,111.0,0.0,111.0
"Qargo Coffee Las Vegas, NV",2026-03-23/2026-03-29,Plastic goods,lid,lid,613.0,0.0,613.0
"Qargo Coffee Las Vegas, NV",2026-03-23/2026-03-29,Plastic goods,napkin,napkin,538.0,0.0,538.0
"Qargo Coffee Las Vegas, NV",2026-03-23/2026-03-29,Plastic goods,sleeve,sleeve,180.0,0.0,180.0
"Qargo Coffee Las Vegas, NV",2026-03-23/2026-03-29,Plastic goods,straw,straw,342.0,0.0,342.0
"Qargo Coffee Las Vegas, NV",2026-03-30/2026-04-05,Plastic goods,cup_12oz,cup,56.0,0.0,56.0
"Qargo Coffee Las Vegas, NV",2026-03-30/2026-04-05,Plastic goods,cup_16oz,cup,192.0,0.0,192.0
"Qargo Coffee Las Vegas, NV",2026-03-30/2026-04-05,Plastic goods,cup_20oz,cup,287.0,0.0,287.0
"Qargo Coffee Las Vegas, NV",2026-03-30/2026-04-05,Plastic goods,cup_24oz,cup,72.0,0.0,72.0
"Qargo Coffee Las Vegas, NV",2026-03-30/2026-04-05,Plastic goods,lid,lid,607.0,0.0,607.0
"Qargo Coffee Las Vegas, NV",2026-03-30/2026-04-05,Plastic goods,napkin,napkin,543.0,0.0,543.0
"Qargo Coffee Las Vegas, NV",2026-03-30/2026-04-05,Plastic goods,sleeve,sleeve,190.0,0.0,190.0
"Qargo Coffee Las Vegas, NV",2026-03-30/2026-04-05,Plastic goods,straw,straw,339.0,0.0,339.0
"Qargo Coffee Las Vegas, NV",2026-04-06/2026-04-12,Plastic goods,cup_12oz,cup,47.0,0.0,47.0
"Qargo Coffee Las Vegas, NV",2026-04-06/2026-04-12,Plastic goods,cup_16oz,cup,211.0,0.0,211.0
"Qargo Coffee Las Vegas, NV",2026-04-06/2026-04-12,Plastic goods,cup_20oz,cup,243.0,0.0,243.0
"Qargo Coffee Las Vegas, NV",2026-04-06/2026-04-12,Plastic goods,cup_24oz,cup,109.0,0.0,109.0
"Qargo Coffee Las Vegas, NV",2026-04-06/2026-04-12,Plastic goods,lid,lid,610.0,0.0,610.0
"Qargo Coffee Las Vegas, NV",2026-04-06/2026-04-12,Plastic goods,napkin,napkin,580.0,0.0,580.0
"Qargo Coffee Las Vegas, NV",2026-04-06/2026-04-12,Plastic goods,sleeve,sleeve,198.0,0.0,198.0
"Qargo Coffee Las Vegas, NV",2026-04-06/2026-04-12,Plastic goods,straw,straw,364.0,0.0,364.0
"Qargo Coffee Las Vegas, NV",2026-04-13/2026-04-19,Plastic goods,cup_12oz,cup,93.0,0.0,93.0
"Qargo Coffee Las Vegas, NV",2026-04-13/2026-04-19,Plastic goods,cup_16oz,cup,215.0,0.0,215.0
"Qargo Coffee Las Vegas, NV",2026-04-13/2026-04-19,Plastic goods,cup_20oz,cup,227.0,0.0,227.0
"Qargo Coffee Las Vegas, NV",2026-04-13/2026-04-19,Plastic goods,cup_24oz,cup,94.0,0.0,94.0
"Qargo Coffee Las Vegas, NV",2026-04-13/2026-04-19,Plastic goods,lid,lid,629.0,0.0,629.0
"Qargo Coffee Las Vegas, NV",2026-04-13/2026-04-19,Plastic goods,napkin,napkin,550.0,0.0,550.0
"Qargo Coffee Las Vegas, NV",2026-04-13/2026-04-19,Plastic goods,sleeve,sleeve,220.0,0.0,220.0
"Qargo Coffee Las Vegas, NV",2026-04-13/2026-04-19,Plastic goods,straw,straw,316.0,0.0,316.0
"Qargo Coffee Las Vegas, NV",2026-04-20/2026-04-26,Plastic goods,cup_12oz,cup,76.0,0.0,76.0
"Qargo Coffee Las Vegas, NV",2026-04-20/2026-04-26,Plastic goods,cup_16oz,cup,274.0,0.0,274.0
"Qargo Coffee Las Vegas, NV",2026-04-20/2026-04-26,Plastic goods,cup_20oz,cup,226.0,0.0,226.0
"Qargo Coffee Las Vegas, NV",2026-04-20/2026-04-26,Plastic goods,cup_24oz,cup,130.0,0.0,130.0
"Qargo Coffee Las Vegas, NV",2026-04-20/2026-04-26,Plastic goods,lid,lid,706.0,0.0,706.0
"Qargo Coffee Las Vegas, NV",2026-04-20/2026-04-26,Plastic goods,napkin,napkin,660.0,0.0,660.0
"Qargo Coffee Las Vegas, NV",2026-04-20/2026-04-26,Plastic goods,sleeve,sleeve,276.0,0.0,276.0
"Qargo Coffee Las Vegas, NV",2026-04-20/2026-04-26,Plastic goods,straw,straw,350.0,0.0,350.0
"Qargo Coffee Las Vegas, NV",2026-04-27/2026-05-03,Plastic goods,cup_12oz,cup,64.0,0.0,64.0
"Qargo Coffee Las Vegas, NV",2026-04-27/2026-05-03,Plastic goods,cup_16oz,cup,176.0,0.0,176.0
"Qargo Coffee Las Vegas, NV",2026-04-27/2026-05-03,Plastic goods,cup_20oz,cup,240.0,0.0,240.0
"Qargo Coffee Las Vegas, NV",2026-04-27/2026-05-03,Plastic goods,cup_24oz,cup,106.0,0.0,106.0
"Qargo Coffee Las Vegas, NV",2026-04-27/2026-05-03,Plastic goods,lid,lid,586.0,0.0,586.0
"Qargo Coffee Las Vegas, NV",2026-04-27/2026-05-03,Plastic goods,napkin,napkin,534.0,0.0,534.0
"Qargo Coffee Las Vegas, NV",2026-04-27/2026-05-03,Plastic goods,sleeve,sleeve,211.0,0.0,211.0
"Qargo Coffee Las Vegas, NV",2026-04-27/2026-05-03,Plastic goods,straw,straw,315.0,0.0,315.0
"Qargo Coffee Las Vegas, NV",2026-05-04/2026-05-10,Plastic goods,cup_12oz,cup,41.0,0.0,41.0
"Qargo Coffee Las Vegas, NV",2026-05-04/2026-05-10,Plastic goods,cup_16oz,cup,219.0,0.0,219.0
"Qargo Coffee Las Vegas, NV",2026-05-04/2026-05-10,Plastic goods,cup_20oz,cup,207.0,0.0,207.0
"Qargo Coffee Las Vegas, NV",2026-05-04/2026-05-10,Plastic goods,cup_24oz,cup,71.0,0.0,71.0
"Qargo Coffee Las Vegas, NV",2026-05-04/2026-05-10,Plastic goods,lid,lid,538.0,0.0,538.0
"Qargo Coffee Las Vegas, NV",2026-05-04/2026-05-10,Plastic goods,napkin,napkin,493.0,0.0,493.0
"Qargo Coffee Las Vegas, NV",2026-05-04/2026-05-10,Plastic goods,sleeve,sleeve,165.0,0.0,165.0
"Qargo Coffee Las Vegas, NV",2026-05-04/2026-05-10,Plastic goods,straw,straw,310.0,0.0,310.0
"Qargo Coffee Las Vegas, NV",2026-05-11/2026-05-17,Plastic goods,cup_12oz,cup,25.0,0.0,25.0
"Qargo Coffee Las Vegas, NV",2026-05-11/2026-05-17,Plastic goods,cup_16oz,cup,100.0,0.0,100.0
"Qargo Coffee Las Vegas, NV",2026-05-11/2026-05-17,Plastic goods,cup_20oz,cup,83.0,0.0,83.0
"Qargo Coffee Las Vegas, NV",2026-05-11/2026-05-17,Plastic goods,cup_24oz,cup,42.0,0.0,42.0
"Qargo Coffee Las Vegas, NV",2026-05-11/2026-05-17,Plastic goods,lid,lid,250.0,0.0,250.0
"Qargo Coffee Las Vegas, NV",2026-05-11/2026-05-17,Plastic goods,napkin,napkin,218.0,0.0,218.0
"Qargo Coffee Las Vegas, NV",2026-05-11/2026-05-17,Plastic goods,sleeve,sleeve,77.0,0.0,77.0
"Qargo Coffee Las Vegas, NV",2026-05-11/2026-05-17,Plastic goods,straw,straw,141.0,0.0,141.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2025-12-29/2026-01-04,Plastic goods,cup_12oz,cup,7.0,0.0,7.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2025-12-29/2026-01-04,Plastic goods,cup_16oz,cup,94.0,0.0,94.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2025-12-29/2026-01-04,Plastic goods,cup_20oz,cup,60.0,0.0,60.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2025-12-29/2026-01-04,Plastic goods,cup_24oz,cup,35.0,0.0,35.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2025-12-29/2026-01-04,Plastic goods,lid,lid,196.0,0.0,196.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2025-12-29/2026-01-04,Plastic goods,napkin,napkin,192.0,0.0,192.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2025-12-29/2026-01-04,Plastic goods,sleeve,sleeve,93.0,0.0,93.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2025-12-29/2026-01-04,Plastic goods,straw,straw,83.0,0.0,83.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-05/2026-01-11,Plastic goods,cup_12oz,cup,6.0,0.0,6.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-05/2026-01-11,Plastic goods,cup_16oz,cup,102.0,0.0,102.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-05/2026-01-11,Plastic goods,cup_20oz,cup,114.0,0.0,114.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-05/2026-01-11,Plastic goods,cup_24oz,cup,40.0,0.0,40.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-05/2026-01-11,Plastic goods,lid,lid,262.0,0.0,262.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-05/2026-01-11,Plastic goods,napkin,napkin,242.0,0.0,242.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-05/2026-01-11,Plastic goods,sleeve,sleeve,104.0,0.0,104.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-05/2026-01-11,Plastic goods,straw,straw,118.0,0.0,118.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-12/2026-01-18,Plastic goods,cup_12oz,cup,12.0,0.0,12.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-12/2026-01-18,Plastic goods,cup_16oz,cup,97.0,0.0,97.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-12/2026-01-18,Plastic goods,cup_20oz,cup,106.0,0.0,106.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-12/2026-01-18,Plastic goods,cup_24oz,cup,49.0,0.0,49.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-12/2026-01-18,Plastic goods,lid,lid,264.0,0.0,264.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-12/2026-01-18,Plastic goods,napkin,napkin,248.0,0.0,248.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-12/2026-01-18,Plastic goods,sleeve,sleeve,120.0,0.0,120.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-12/2026-01-18,Plastic goods,straw,straw,116.0,0.0,116.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-19/2026-01-25,Plastic goods,cup_12oz,cup,14.0,0.0,14.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-19/2026-01-25,Plastic goods,cup_16oz,cup,106.0,0.0,106.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-19/2026-01-25,Plastic goods,cup_20oz,cup,112.0,0.0,112.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-19/2026-01-25,Plastic goods,cup_24oz,cup,60.0,0.0,60.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-19/2026-01-25,Plastic goods,lid,lid,292.0,0.0,292.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-19/2026-01-25,Plastic goods,napkin,napkin,268.0,0.0,268.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-19/2026-01-25,Plastic goods,sleeve,sleeve,160.0,0.0,160.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-19/2026-01-25,Plastic goods,straw,straw,100.0,0.0,100.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-26/2026-02-01,Plastic goods,cup_12oz,cup,6.0,0.0,6.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-26/2026-02-01,Plastic goods,cup_16oz,cup,110.0,0.0,110.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-26/2026-02-01,Plastic goods,cup_20oz,cup,77.0,0.0,77.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-26/2026-02-01,Plastic goods,cup_24oz,cup,72.0,0.0,72.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-26/2026-02-01,Plastic goods,lid,lid,265.0,0.0,265.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-26/2026-02-01,Plastic goods,napkin,napkin,259.0,0.0,259.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-26/2026-02-01,Plastic goods,sleeve,sleeve,120.0,0.0,120.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-01-26/2026-02-01,Plastic goods,straw,straw,123.0,0.0,123.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-02/2026-02-08,Plastic goods,cup_12oz,cup,6.0,0.0,6.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-02/2026-02-08,Plastic goods,cup_16oz,cup,134.0,0.0,134.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-02/2026-02-08,Plastic goods,cup_20oz,cup,109.0,0.0,109.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-02/2026-02-08,Plastic goods,cup_24oz,cup,57.0,0.0,57.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-02/2026-02-08,Plastic goods,lid,lid,306.0,0.0,306.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-02/2026-02-08,Plastic goods,napkin,napkin,287.0,0.0,287.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-02/2026-02-08,Plastic goods,sleeve,sleeve,143.0,0.0,143.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-02/2026-02-08,Plastic goods,straw,straw,128.0,0.0,128.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-09/2026-02-15,Plastic goods,cup_12oz,cup,6.0,0.0,6.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-09/2026-02-15,Plastic goods,cup_16oz,cup,88.0,0.0,88.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-09/2026-02-15,Plastic goods,cup_20oz,cup,98.0,0.0,98.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-09/2026-02-15,Plastic goods,cup_24oz,cup,49.0,0.0,49.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-09/2026-02-15,Plastic goods,lid,lid,241.0,0.0,241.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-09/2026-02-15,Plastic goods,napkin,napkin,238.0,0.0,238.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-09/2026-02-15,Plastic goods,sleeve,sleeve,91.0,0.0,91.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-09/2026-02-15,Plastic goods,straw,straw,125.0,0.0,125.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-16/2026-02-22,Plastic goods,cup_12oz,cup,4.0,0.0,4.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-16/2026-02-22,Plastic goods,cup_16oz,cup,108.0,0.0,108.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-16/2026-02-22,Plastic goods,cup_20oz,cup,92.0,0.0,92.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-16/2026-02-22,Plastic goods,cup_24oz,cup,48.0,0.0,48.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-16/2026-02-22,Plastic goods,lid,lid,252.0,0.0,252.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-16/2026-02-22,Plastic goods,napkin,napkin,256.0,0.0,256.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-16/2026-02-22,Plastic goods,sleeve,sleeve,122.0,0.0,122.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-16/2026-02-22,Plastic goods,straw,straw,108.0,0.0,108.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-23/2026-03-01,Plastic goods,cup_12oz,cup,5.0,0.0,5.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-23/2026-03-01,Plastic goods,cup_16oz,cup,101.0,0.0,101.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-23/2026-03-01,Plastic goods,cup_20oz,cup,97.0,0.0,97.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-23/2026-03-01,Plastic goods,cup_24oz,cup,47.0,0.0,47.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-23/2026-03-01,Plastic goods,lid,lid,250.0,0.0,250.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-23/2026-03-01,Plastic goods,napkin,napkin,224.0,0.0,224.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-23/2026-03-01,Plastic goods,sleeve,sleeve,105.0,0.0,105.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-02-23/2026-03-01,Plastic goods,straw,straw,113.0,0.0,113.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-02/2026-03-08,Plastic goods,cup_12oz,cup,5.0,0.0,5.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-02/2026-03-08,Plastic goods,cup_16oz,cup,82.0,0.0,82.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-02/2026-03-08,Plastic goods,cup_20oz,cup,79.0,0.0,79.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-02/2026-03-08,Plastic goods,cup_24oz,cup,44.0,0.0,44.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-02/2026-03-08,Plastic goods,lid,lid,210.0,0.0,210.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-02/2026-03-08,Plastic goods,napkin,napkin,216.0,0.0,216.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-02/2026-03-08,Plastic goods,sleeve,sleeve,99.0,0.0,99.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-02/2026-03-08,Plastic goods,straw,straw,95.0,0.0,95.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-09/2026-03-15,Plastic goods,cup_12oz,cup,5.0,0.0,5.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-09/2026-03-15,Plastic goods,cup_16oz,cup,91.0,0.0,91.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-09/2026-03-15,Plastic goods,cup_20oz,cup,136.0,0.0,136.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-09/2026-03-15,Plastic goods,cup_24oz,cup,49.0,0.0,49.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-09/2026-03-15,Plastic goods,lid,lid,281.0,0.0,281.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-09/2026-03-15,Plastic goods,napkin,napkin,279.0,0.0,279.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-09/2026-03-15,Plastic goods,sleeve,sleeve,130.0,0.0,130.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-09/2026-03-15,Plastic goods,straw,straw,129.0,0.0,129.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-16/2026-03-22,Plastic goods,cup_12oz,cup,7.0,0.0,7.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-16/2026-03-22,Plastic goods,cup_16oz,cup,104.0,0.0,104.0
"Qargo Coffee Meijer #169, Bolingbrook, IL",2026-03-16/2026-03-22,Plastic goods,cup_20oz,cup,117.0,0.0,117.0
